ID,Title,Assigned To,Case ID,Comment,Defects,Elapsed,Forecast,In Progress,Plan,Plan ID,Platform,Priority,References,Run,Run Configuration,Run ID,Section,Section Depth,Section Description,Status,Tested By,Tested On,Type,Version
T29586278,Authentication-LoginStart,,C2699976,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8153, GQA-2673, IAPA-342, IAPA-303, IAPA-67",Analytics (DQI) - P0s,Roku 4K TV,R109742,Authentication.action,0,,Passed,Lakshmi,5/23/2023 4:53 AM,Events,
T29586284,Verify analytics for Connect Your Provider flow - Select provider from list,,C2699989,Can be validated on web - second screen.,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,GQA-2229,Analytics (DQI) - P0s,Roku 4K TV,R109742,Analytics-new - sign in,0,,Remove from Run,Lakshmi,5/23/2023 4:53 AM,Events,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
ID,Title,Assigned To,Case ID,Comment,Defects,Elapsed,Forecast,In Progress,Plan,Plan ID,Platform,Priority,References,Run,Run Configuration,Run ID,Section,Section Depth,Section Description,Status,Tested By,Tested On,Type,Version
T29586299,Playback for user initiated videos,,C2699960,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8820, GQA-3581, PLAY-72, PLAY-1973, PLAY-102, PLAY-60, PLAY-55, GQA-2107",Analytics (DQI) - P0s,Samsung Tizen >=2016,R109743,Playback Schema,0,,Passed,Praveen Kumar,5/23/2023 5:42 AM,Events,
T29586300,Playback for endcard videos,,C2699961,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8820, GQA-3581, PLAY-72, PLAY-1973, PLAY-102, PLAY-60, PLAY-55",Analytics (DQI) - P0s,Samsung Tizen >=2016,R109743,Playback Schema,0,,Passed,Praveen Kumar,5/23/2023 5:42 AM,Events,
T29586301,"Playback - Pause, resume",,C2699963,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8820, GQA-3581, PLAY-72, PLAY-1973, PLAY-102, PLAY-60, PLAY-55, GQA-1704 GQA-1928",Analytics (DQI) - P0s,Samsung Tizen >=2016,R109743,Playback Schema,0,,Passed,Praveen Kumar,5/23/2023 5:42 AM,Events,
T29586302,"Playback - bufferstart,bufferstop,resume",,C2699964,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8820, GQA-3581, PLAY-72, PLAY-1973, PLAY-102, PLAY-60, PLAY-55",Analytics (DQI) - P0s,Samsung Tizen >=2016,R109743,Playback Schema,0,,Passed,Praveen Kumar,5/23/2023 5:42 AM,Events,
T29586298,Videoplayer - userinitiated,,C2699959,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"PLAY-32, PLAY-72, PLAY-1973, PLAY-102",Analytics (DQI) - P0s,Samsung Tizen >=2016,R109743,Video Player schema,0,,Passed,Praveen Kumar,5/23/2023 5:42 AM,Events,
T29586295,session.action - First start,,C2699954,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8182, GQA-2685",Analytics (DQI) - P0s,Samsung Tizen >=2016,R109743,Session Schema,0,,Passed,Praveen Kumar,5/23/2023 5:35 AM,Events,
T29586296,session.action - Cold start,,C2699955,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8182, GQA-2685",Analytics (DQI) - P0s,Samsung Tizen >=2016,R109743,Session Schema,0,,Passed,Praveen Kumar,5/23/2023 1:52 PM,Events,
T29586297,session..action - Resume start,,C2699956,Feature not implemented,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8182, GQA-2685",Analytics (DQI) - P0s,Samsung Tizen >=2016,R109743,Session Schema,0,,Skipped,Praveen Kumar,5/23/2023 5:34 AM,Events,
T29586292,purchaseInitiate,,C2699948,,GCX-26612,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8489, GQA-3547",Analytics (DQI) - P0s,Samsung Tizen >=2016,R109743,Purchase Schema,0,,Failed,Praveen Kumar,5/23/2023 2:03 PM,Events,
T29586293,purchaseReceipt,,C2699949,,GCX-26612,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
HWA
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8489, GQA-3547",Analytics (DQI) - P0s,Samsung Tizen >=2016,R109743,Purchase Schema,0,,Failed,Praveen Kumar,5/23/2023 2:03 PM,Events,
T29586303,AdBreak.Start,,C2699965,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0," GCX-8488, GQA-3530, PLAY-1973",Analytics (DQI) - P0s,Samsung Tizen >=2016,R109743,AdBreak Schema,0,,Passed,Praveen Kumar,5/23/2023 5:35 AM,Events,
T29586304,AdBreak.Complete,,C2699966,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0," GCX-8488, GQA-3530, PLAY-1973",Analytics (DQI) - P0s,Samsung Tizen >=2016,R109743,AdBreak Schema,0,,Passed,Praveen Kumar,5/23/2023 5:35 AM,Events,
T29586310,Ad - start,,C2699977,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8488, GQA-3530, PLAY-1973",Analytics (DQI) - P0s,Samsung Tizen >=2016,R109743,AD schema,0,,Passed,Praveen Kumar,5/23/2023 5:35 AM,Events,
T29586311,"Ad - pausestart,pausestop,resume",,C2699979,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8488, GQA-3530, PLAY-1973",Analytics (DQI) - P0s,Samsung Tizen >=2016,R109743,AD schema,0,,Passed,Praveen Kumar,5/23/2023 5:35 AM,Events,
T29586312,"Ad - bufferstart,bufferstop,resume",,C2699980,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8488, GQA-3530, PLAY-1973",Analytics (DQI) - P0s,Samsung Tizen >=2016,R109743,AD schema,0,,Passed,Praveen Kumar,5/23/2023 1:45 PM,Events,
T29586313,Ad - stop,,C2699981,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8488, GQA-3530, PLAY-1973",Analytics (DQI) - P0s,Samsung Tizen >=2016,R109743,AD schema,0,,Passed,Praveen Kumar,5/23/2023 5:35 AM,Events,
T29586314,Ad - complete,,C2699982,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8488, GQA-3530, PLAY-1973",Analytics (DQI) - P0s,Samsung Tizen >=2016,R109743,AD schema,0,,Passed,Praveen Kumar,5/23/2023 5:35 AM,Events,
T29586305,Account. register,,C2699968,,GCX-26612,,,,Analytics - DQI - P0s,R109732,All Platforms,P0,"GCX-8256, GQA-2890, IAPA-265, IAPA-137",Analytics (DQI) - P0s,Samsung Tizen >=2016,R109743,Account Schema,0,,Failed,Praveen Kumar,5/23/2023 2:05 PM,Events,
T29586306,Account.create.profile,,C2699970,,,,,,Analytics - DQI - P0s,R109732,All Platforms,P0,"GCX-8256, GQA-2890, IAPA-265, IAPA-137",Analytics (DQI) - P0s,Samsung Tizen >=2016,R109743,Account Schema,0,,Passed,Praveen Kumar,5/23/2023 5:43 AM,Events,
T29586307,Authentication - Login,,C2699972,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8153, GQA-2673, IAPA-342, IAPA-303, IAPA-67",Analytics (DQI) - P0s,Samsung Tizen >=2016,R109743,Authentication.action,0,,Passed,Praveen Kumar,5/23/2023 5:36 AM,Events,
T29586308,Authentication - Logout,,C2699973,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8153, GQA-2673, IAPA-342, IAPA-303, IAPA-67",Analytics (DQI) - P0s,Samsung Tizen >=2016,R109743,Authentication.action,0,,Passed,Praveen Kumar,5/23/2023 5:36 AM,Events,
T29586309,Authentication-LoginStart,,C2699976,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8153, GQA-2673, IAPA-342, IAPA-303, IAPA-67",Analytics (DQI) - P0s,Samsung Tizen >=2016,R109743,Authentication.action,0,,Passed,Praveen Kumar,5/23/2023 5:36 AM,Events,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
ID,Title,Assigned To,Case ID,Comment,Defects,Elapsed,Forecast,In Progress,Plan,Plan ID,Platform,Priority,References,Run,Run Configuration,Run ID,Section,Section Depth,Section Description,Status,Tested By,Tested On,Type,Version
T29586330,Playback for user initiated videos,,C2699960,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8820, GQA-3581, PLAY-72, PLAY-1973, PLAY-102, PLAY-60, PLAY-55, GQA-2107",Analytics (DQI) - P0s,tvOS,R109744,Playback Schema,0,,Passed,Kiran Banappa,5/23/2023 4:10 AM,Events,
T29586331,Playback for endcard videos,,C2699961,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8820, GQA-3581, PLAY-72, PLAY-1973, PLAY-102, PLAY-60, PLAY-55",Analytics (DQI) - P0s,tvOS,R109744,Playback Schema,0,,Passed,Kiran Banappa,5/23/2023 4:10 AM,Events,
T29586332,"Playback - Pause, resume",,C2699963,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8820, GQA-3581, PLAY-72, PLAY-1973, PLAY-102, PLAY-60, PLAY-55, GQA-1704 GQA-1928",Analytics (DQI) - P0s,tvOS,R109744,Playback Schema,0,,Passed,Kiran Banappa,5/23/2023 4:10 AM,Events,
T29586333,"Playback - bufferstart,bufferstop,resume",,C2699964,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8820, GQA-3581, PLAY-72, PLAY-1973, PLAY-102, PLAY-60, PLAY-55",Analytics (DQI) - P0s,tvOS,R109744,Playback Schema,0,,Passed,Kiran Banappa,5/23/2023 4:10 AM,Events,
T29586329,Videoplayer - userinitiated,,C2699959,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"PLAY-32, PLAY-72, PLAY-1973, PLAY-102",Analytics (DQI) - P0s,tvOS,R109744,Video Player schema,0,,Passed,Kiran Banappa,5/23/2023 4:10 AM,Events,
T29586326,session.action - First start,,C2699954,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8182, GQA-2685",Analytics (DQI) - P0s,tvOS,R109744,Session Schema,0,,Passed,Kiran Banappa,5/23/2023 4:10 AM,Events,
T29586327,session.action - Cold start,,C2699955,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8182, GQA-2685",Analytics (DQI) - P0s,tvOS,R109744,Session Schema,0,,Passed,Kiran Banappa,5/23/2023 4:10 AM,Events,
T29586328,session..action - Resume start,,C2699956,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8182, GQA-2685",Analytics (DQI) - P0s,tvOS,R109744,Session Schema,0,,Passed,Kiran Banappa,5/23/2023 4:10 AM,Events,
T29586323,purchaseInitiate,,C2699948,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8489, GQA-3547",Analytics (DQI) - P0s,tvOS,R109744,Purchase Schema,0,,Passed,Kiran Banappa,5/23/2023 10:38 AM,Events,
T29586324,purchaseReceipt,,C2699949,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
HWA
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8489, GQA-3547",Analytics (DQI) - P0s,tvOS,R109744,Purchase Schema,0,,Passed,Kiran Banappa,5/23/2023 10:38 AM,Events,
T29586325,purchaseRestore,,C2699953,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8489, GQA-3547",Analytics (DQI) - P0s,tvOS,R109744,Purchase Schema,0,,Passed,Kiran Banappa,5/23/2023 10:00 AM,Events,
T29586334,AdBreak.Start,,C2699965,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0," GCX-8488, GQA-3530, PLAY-1973",Analytics (DQI) - P0s,tvOS,R109744,AdBreak Schema,0,,Passed,Kiran Banappa,5/23/2023 4:10 AM,Events,
T29586335,AdBreak.Complete,,C2699966,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0," GCX-8488, GQA-3530, PLAY-1973",Analytics (DQI) - P0s,tvOS,R109744,AdBreak Schema,0,,Passed,Kiran Banappa,5/23/2023 4:10 AM,Events,
T29586341,Ad - start,,C2699977,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8488, GQA-3530, PLAY-1973",Analytics (DQI) - P0s,tvOS,R109744,AD schema,0,,Passed,Kiran Banappa,5/23/2023 4:10 AM,Events,
T29586342,"Ad - pausestart,pausestop,resume",,C2699979,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8488, GQA-3530, PLAY-1973",Analytics (DQI) - P0s,tvOS,R109744,AD schema,0,,Passed,Kiran Banappa,5/23/2023 4:10 AM,Events,
T29586343,"Ad - bufferstart,bufferstop,resume",,C2699980,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8488, GQA-3530, PLAY-1973",Analytics (DQI) - P0s,tvOS,R109744,AD schema,0,,Passed,Kiran Banappa,5/23/2023 4:10 AM,Events,
T29586344,Ad - stop,,C2699981,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8488, GQA-3530, PLAY-1973",Analytics (DQI) - P0s,tvOS,R109744,AD schema,0,,Passed,Kiran Banappa,5/23/2023 4:10 AM,Events,
T29586345,Ad - complete,,C2699982,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8488, GQA-3530, PLAY-1973",Analytics (DQI) - P0s,tvOS,R109744,AD schema,0,,Passed,Kiran Banappa,5/23/2023 4:10 AM,Events,
T29586336,Account. register,,C2699968,,,,,,Analytics - DQI - P0s,R109732,All Platforms,P0,"GCX-8256, GQA-2890, IAPA-265, IAPA-137",Analytics (DQI) - P0s,tvOS,R109744,Account Schema,0,,Passed,Kiran Banappa,5/23/2023 4:10 AM,Events,
T29586337,Account.create.profile,,C2699970,,,,,,Analytics - DQI - P0s,R109732,All Platforms,P0,"GCX-8256, GQA-2890, IAPA-265, IAPA-137",Analytics (DQI) - P0s,tvOS,R109744,Account Schema,0,,Passed,Kiran Banappa,5/23/2023 4:10 AM,Events,
T29586338,Authentication - Login,,C2699972,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8153, GQA-2673, IAPA-342, IAPA-303, IAPA-67",Analytics (DQI) - P0s,tvOS,R109744,Authentication.action,0,,Passed,Kiran Banappa,5/23/2023 4:10 AM,Events,
T29586339,Authentication - Logout,,C2699973,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8153, GQA-2673, IAPA-342, IAPA-303, IAPA-67",Analytics (DQI) - P0s,tvOS,R109744,Authentication.action,0,,Passed,Kiran Banappa,5/23/2023 4:10 AM,Events,
T29586340,Authentication-LoginStart,,C2699976,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8153, GQA-2673, IAPA-342, IAPA-303, IAPA-67",Analytics (DQI) - P0s,tvOS,R109744,Authentication.action,0,,Passed,Kiran Banappa,5/23/2023 4:10 AM,Events,
T29586346,Verify analytics for Connect Your Provider flow - Select provider from list,,C2699989,Descoped for the launch,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,GQA-2229,Analytics (DQI) - P0s,tvOS,R109744,Analytics-new - sign in,0,,Remove from Run,Kiran Banappa,5/23/2023 9:08 AM,Events,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
ID,Title,Assigned To,Case ID,Comment,Defects,Elapsed,Forecast,In Progress,Plan,Plan ID,Platform,Priority,References,Run,Run Configuration,Run ID,Section,Section Depth,Section Description,Status,Tested By,Tested On,Type,Version
T29586361,Playback for user initiated videos,,C2699960,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8820, GQA-3581, PLAY-72, PLAY-1973, PLAY-102, PLAY-60, PLAY-55, GQA-2107",Analytics (DQI) - P0s,"Vizio D,M,P",R109745,Playback Schema,0,,Passed,Praveen Kumar,5/23/2023 5:58 AM,Events,
T29586362,Playback for endcard videos,,C2699961,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8820, GQA-3581, PLAY-72, PLAY-1973, PLAY-102, PLAY-60, PLAY-55",Analytics (DQI) - P0s,"Vizio D,M,P",R109745,Playback Schema,0,,Passed,Praveen Kumar,5/23/2023 5:58 AM,Events,
T29586363,"Playback - Pause, resume",,C2699963,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8820, GQA-3581, PLAY-72, PLAY-1973, PLAY-102, PLAY-60, PLAY-55, GQA-1704 GQA-1928",Analytics (DQI) - P0s,"Vizio D,M,P",R109745,Playback Schema,0,,Passed,Praveen Kumar,5/23/2023 5:58 AM,Events,
T29586364,"Playback - bufferstart,bufferstop,resume",,C2699964,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8820, GQA-3581, PLAY-72, PLAY-1973, PLAY-102, PLAY-60, PLAY-55",Analytics (DQI) - P0s,"Vizio D,M,P",R109745,Playback Schema,0,,Passed,Praveen Kumar,5/23/2023 5:58 AM,Events,
T29586360,Videoplayer - userinitiated,,C2699959,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"PLAY-32, PLAY-72, PLAY-1973, PLAY-102",Analytics (DQI) - P0s,"Vizio D,M,P",R109745,Video Player schema,0,,Passed,Praveen Kumar,5/23/2023 6:20 AM,Events,
T29586357,session.action - First start,,C2699954,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8182, GQA-2685",Analytics (DQI) - P0s,"Vizio D,M,P",R109745,Session Schema,0,,Passed,Praveen Kumar,5/23/2023 5:59 AM,Events,
T29586358,session.action - Cold start,,C2699955,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8182, GQA-2685",Analytics (DQI) - P0s,"Vizio D,M,P",R109745,Session Schema,0,,Passed,Praveen Kumar,5/23/2023 6:08 AM,Events,
T29586359,session..action - Resume start,,C2699956,Not implemented yet,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8182, GQA-2685",Analytics (DQI) - P0s,"Vizio D,M,P",R109745,Session Schema,0,,Skipped,Praveen Kumar,5/23/2023 6:08 AM,Events,
T29586365,AdBreak.Start,,C2699965,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0," GCX-8488, GQA-3530, PLAY-1973",Analytics (DQI) - P0s,"Vizio D,M,P",R109745,AdBreak Schema,0,,Passed,Praveen Kumar,5/23/2023 6:08 AM,Events,
T29586366,AdBreak.Complete,,C2699966,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0," GCX-8488, GQA-3530, PLAY-1973",Analytics (DQI) - P0s,"Vizio D,M,P",R109745,AdBreak Schema,0,,Passed,Praveen Kumar,5/23/2023 6:08 AM,Events,
T29586372,Ad - start,,C2699977,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8488, GQA-3530, PLAY-1973",Analytics (DQI) - P0s,"Vizio D,M,P",R109745,AD schema,0,,Passed,Praveen Kumar,5/23/2023 5:56 AM,Events,
T29586373,"Ad - pausestart,pausestop,resume",,C2699979,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8488, GQA-3530, PLAY-1973",Analytics (DQI) - P0s,"Vizio D,M,P",R109745,AD schema,0,,Passed,Praveen Kumar,5/23/2023 5:56 AM,Events,
T29586374,"Ad - bufferstart,bufferstop,resume",,C2699980,,,,,,Analytics - DQI - P0s,R109732,"Fire TV
Android
Fire Tab
Roku
Web
Android TV
tvOS
DirecTV
Comcast
iPad
Samsung
LG
Xbox
Vizio
Playstation
iPhone",P0,"GCX-8488, GQA-3530, PLAY-1973",Analytics (DQI) - P0s,"Vizio D,M,P",R109745,AD schema,0,,Passed,Praveen Kumar,5/23/2023 5:56 AM,Events,
